system:index,NAME,count,imageId,.geo
2001_03_01_00000000000000000003,Minnesota,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000011,Nebraska,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000020,North Dakota,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000002d,Missouri,123,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000002f,Kansas,198,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000032,South Dakota,27,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000036,Iowa,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000000,West Virginia,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000001,Florida,248,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000004,Maryland,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000008,North Carolina,119,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000000b,Delaware,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000015,Georgia,47,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001b,South Carolina,95,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000034,Virginia,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000035,District of Columbia,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000016,Alabama,51,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001d,Tennessee,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000021,Kentucky,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000002c,Mississippi,12,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000014,Louisiana,51,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000019,Texas,96,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001c,Oklahoma,245,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000002b,Arkansas,193,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000006,Idaho,19,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000000c,New Mexico,1,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000017,Utah,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001a,Colorado,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001e,Wyoming,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000027,Nevada,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000002e,Montana,43,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000037,Arizona,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000000d,California,608,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000010,Oregon,9,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000013,Washington,12,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_0000000000000000001f,Hawaii,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01_00000000000000000028,Alaska,0,2001_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000022,United States Virgin Islands,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000024,Guam,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000029,American Samoa,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000031,Puerto Rico,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000005,Rhode Island,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000007,New Hampshire,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000009,Vermont,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000a,Connecticut,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000025,Maine,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000033,Massachusetts,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000e,New Jersey,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000012,Pennsylvania,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000026,New York,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000002,Illinois,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000f,Wisconsin,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000018,Ohio,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002a,Michigan,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000030,Indiana,1,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000003,Minnesota,3,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000011,Nebraska,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000020,North Dakota,106,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002d,Missouri,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002f,Kansas,633,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000032,South Dakota,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000036,Iowa,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000000,West Virginia,1,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000001,Florida,856,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000004,Maryland,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000008,North Carolina,55,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000b,Delaware,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000015,Georgia,21,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001b,South Carolina,89,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000034,Virginia,3,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000035,District of Columbia,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000016,Alabama,11,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001d,Tennessee,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000021,Kentucky,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002c,Mississippi,13,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000014,Louisiana,37,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000019,Texas,9,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001c,Oklahoma,167,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002b,Arkansas,2,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000006,Idaho,5,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000c,New Mexico,73,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000017,Utah,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001a,Colorado,24,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001e,Wyoming,2,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000027,Nevada,17,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000002e,Montana,30,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000037,Arizona,2,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000000d,California,293,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000010,Oregon,11,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000013,Washington,1,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_0000000000000000001f,Hawaii,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_01_00000000000000000028,Alaska,0,2001_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000022,United States Virgin Islands,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000024,Guam,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000029,American Samoa,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000031,Puerto Rico,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000005,Rhode Island,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000007,New Hampshire,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000009,Vermont,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000a,Connecticut,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000025,Maine,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000033,Massachusetts,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000e,New Jersey,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000012,Pennsylvania,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000026,New York,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000002,Illinois,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000f,Wisconsin,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000018,Ohio,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002a,Michigan,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000030,Indiana,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000003,Minnesota,18,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000011,Nebraska,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000020,North Dakota,55,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002d,Missouri,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002f,Kansas,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000032,South Dakota,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000036,Iowa,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000000,West Virginia,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000001,Florida,696,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000004,Maryland,6,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000008,North Carolina,58,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000b,Delaware,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000015,Georgia,100,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001b,South Carolina,33,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000034,Virginia,21,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000035,District of Columbia,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000016,Alabama,10,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001d,Tennessee,14,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000021,Kentucky,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002c,Mississippi,36,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000014,Louisiana,78,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000019,Texas,30,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001c,Oklahoma,31,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002b,Arkansas,28,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000006,Idaho,35,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000c,New Mexico,142,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000017,Utah,1,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001a,Colorado,9,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001e,Wyoming,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000027,Nevada,128,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000002e,Montana,21,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000037,Arizona,105,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000000d,California,114,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000010,Oregon,33,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000013,Washington,4,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_0000000000000000001f,Hawaii,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_01_00000000000000000028,Alaska,0,2001_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000022,United States Virgin Islands,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000024,Guam,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000029,American Samoa,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000031,Puerto Rico,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000005,Rhode Island,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000007,New Hampshire,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000009,Vermont,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000000a,Connecticut,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000025,Maine,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000033,Massachusetts,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000000e,New Jersey,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000012,Pennsylvania,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000026,New York,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000002,Illinois,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000000f,Wisconsin,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000018,Ohio,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000002a,Michigan,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000030,Indiana,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000003,Minnesota,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000011,Nebraska,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000020,North Dakota,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000002d,Missouri,5,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000002f,Kansas,887,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000032,South Dakota,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000036,Iowa,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000000,West Virginia,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000001,Florida,26,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000004,Maryland,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000008,North Carolina,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000000b,Delaware,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000015,Georgia,63,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000001b,South Carolina,1,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000034,Virginia,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000035,District of Columbia,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000016,Alabama,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000001d,Tennessee,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000021,Kentucky,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000002c,Mississippi,1,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000014,Louisiana,0,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000019,Texas,55,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000001c,Oklahoma,127,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000002b,Arkansas,11,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_00000000000000000006,Idaho,56,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_01_0000000000000000000c,New Mexico,116,2001_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
